gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	length_bp
AFMID	-0.03833048767473717	8.486652642706131	0	1	1	1778
NCRNA00204B	-0.14171666539516617	1.7748697674418605	0	1	1	NA
HLA-C	0.07123787354232716	14.358726427061312	0	0.9999999986668784	1	1880
PCDHB10	0.033725242710107725	5.390332346723044	0	0.9999995481539121	1	3295
LOC90834	-0.09207923841433349	3.9097947145877376	0	0.9999999999996503	1	NA
SLC7A7	0.9250532903231323	8.156220084566597	0	0.6954909222090264	1	3017
CITED2	0.21089871785610417	9.118213319238901	0	0.9999999999999647	1	2564
CITED1	-0.6181006685322559	7.976200634249471	0	0.9351833568659296	1	1231
SLC7A4	-0.9807976631627158	4.8455327695560255	0	0.5210083815556369	1	3366
CITED4	-0.5065129096867065	5.864164270613108	0	0.9928721980766799	1	1310
DAGLA	0.39178283173820483	8.236496405919661	0	0.9998867651149463	1	6024
ST6GALNAC6	-0.12374607121446604	9.386867864693446	0	1	1	3111
DAGLB	-0.1510921528270591	9.012511205073995	0	1	1	3369
PFDN5	-0.09098367233739636	11.91635179704017	0	1	1	2565
PFDN4	0.24791697495898002	8.265658773784356	0	0.9999999999999829	1	1502
PFDN6	-0.25317073470007023	9.693041437632136	0	1	1	1917
MTHFR	-0.17060182812315003	9.78769513742072	0	1	1	8378
HLA-G	-0.28640214706422745	7.03222177589852	0	0.9990763137204982	1	1582
OGT	0.26024183619793867	11.095200422832981	0	0.9999999999998879	1	8385
MAGEA11	0.1691627334673419	2.391048625792812	0	0.9876293655321349	1	3370
TMEM35	0.16376217923598246	1.2996287526427062	0	0.9999999924357754	1	NA
GAGE12J	0.3994225693829977	1.6582697674418605	0	0.9730607176475539	1	561
DTNB	-0.04346784733996303	8.276381818181818	0	1	1	3318
NFKBID	-0.29008135922103284	4.847464904862579	0	0.9999999989214374	1	2502
LOC339290	-0.12343044596523191	9.090622410147992	0	1	1	NA
DTNA	0.39204265600411853	6.592635517970401	0	0.9964705762947349	1	6597
ACHE	0.509079389068713	5.142827484143763	0	0.9963909295364227	1	3125
NFKBIE	-0.17917200689722143	9.996924735729387	0	1	1	2581
GAGE12D	0.25425206416028323	2.3970797040169134	0	0.9643766691684529	1	561
TAB1	-0.05758589695509613	9.996266596194504	0	1	1	3263
LOC729176	0.09829291910710404	4.356787526427062	0	1	1	NA
CSNK1A1L	0.12784943716382727	1.3632190274841438	0	1	1	2406
PRPF39	0.0692056457316167	8.482771458773785	0	0.9999999999999999	1	3532
UBXN7	0.6209962308280803	8.083449682875264	0	0.9999718114784049	1	10521
HIRA	-0.02897928246622509	10.084796405919661	0	1	1	4391
RIN1	-0.5999677020023902	8.291080761099366	0	0.9992115322882423	1	4419
TBC1D9B	-0.19723183056842597	11.836190697674418	0	1	1	5215
RIN3	-0.005465030555892728	10.132415221987316	0	1	1	4079
RIN2	0.44069638136235983	8.74855708245243	0	0.9999692288103927	1	5819
GDA	-1.3183517977451795	1.3761642706131079	-1.7251455734940553	0.04257666713327961	1	5481
NCCRP1	-3.183457394931377	4.471181395348837	-7.606138111605632	7.663532970960426e-14	1.4467340863799314e-11	1990
WWOX	-0.3046443791240612	7.5492353065539115	0	0.9999999999985012	1	6142
NSUN3	0.3412613922868399	6.543022621564482	0	1	1	6431
RNH1	-0.29496648903890677	12.072655813953489	0	1	1	3506
RPS13	-0.05954080723199981	12.724966807610993	0	1	1	777
CLPX	0.2541085099710025	9.310250317124735	0	1	1	4695
RPS11	-0.06109027562460905	14.421185835095137	0	1	1	1133
RPS10	-0.15593357133829064	12.755271670190275	0	1	1	1407
RPS17	-0.09633560509174341	13.675821987315011	0	1	1	1922
RPS15	-0.2486640936098529	12.629327272727272	0	0.999999999999995	1	1602
CLPP	-0.21316717760885665	10.050701691331923	0	1	1	2514
RPS18	-0.07326556941239219	14.838324735729387	0	1	1	1109
LAMA2	-0.04646701562970132	6.600270824524313	0	0.9999994789772815	1	9960
SLC16A4	0.2076215281212815	8.935931501057082	0	0.9999999949495372	1	2741
RIPK1	-0.1603629286570475	10.197258985200845	0	1	1	6172
LATS2	0.022418973067968737	9.484436152219873	0	1	1	5561
LATS1	0.5917283343301116	7.621096194503171	0	0.9999449964654247	1	7441
DDOST	0.007056752616106743	12.798979281183932	0	1	1	2126
ODZ3	0.659933347494703	7.018245877378435	0	0.8857680740981738	1	NA
ODZ2	-2.9838212563792874	2.8821380549682876	-8.708078232015426	2.5891001363786688e-17	6.253438329394597e-15	NA
ODZ1	0.7535370501900929	2.9704027484143762	0	0.8476416417417897	1	NA
SPRR1A	-4.495300667739688	2.1935380549682875	-10.533951099950976	9.348248460131419e-24	3.6556103025999625e-21	648
CLPB	0.12941952846217333	8.86717864693446	0	1	1	10053
PUSL1	-0.29301133731144846	7.960034038054968	0	0.9999999999998788	1	1783
AACSL	0.015624144356943934	1.4189207188160677	0	0.9999861544187241	1	NA
SRCIN1	-0.3450330806935653	6.626864059196618	0	0.9997263518372809	1	7065
LAMA5	-0.11837342234087403	10.058941014799155	0	0.9999999909234686	1	11426
TUBG1	-0.2908021164254442	10.452677589852009	0	1	1	3572
C2orf27A	-0.1789901359866118	3.766232135306554	0	0.9999999998731235	1	NA
CRABP1	-0.9724177603695346	2.249742071881607	0	0.5361684444323627	1	877
CRABP2	-2.4328139253500582	7.129456448202959	-6.2914252563211805	3.581955447213033e-10	4.744357763308617e-8	1169
C7orf70	0.09239598173243803	8.959054968287527	0	1	1	NA
PLCXD3	1.2202227875561886	2.535301479915433	0.8990985654333585	0.18452843456291024	1	7706
PLCXD2	0.997484913657987	4.661434460887949	0	0.5061030643509266	1	7721
PLCXD1	-0.03319875631593363	8.627553911205075	0	0.9999999999998757	1	5318
LOC646471	-0.10612310758684339	5.755436363636363	0	0.9999999999999865	1	NA
ZNF417	0.28358468843159806	6.781451585623679	0	0.9999999999999996	1	4685
LOC401463	0.10297664299594696	1.3884266384778012	0	0.9999999921265295	1	NA
TSSC4	-0.2361258630652751	9.431033403805497	0	1	1	2821
LOC202181	0.2553052851820795	4.706709090909091	0	0.9999999920828717	1	NA
HILS1	-0.3574784499669731	7.14427843551797	0	0.999851920443704	1	NA
TSSC1	-0.09047608264238173	8.992487737843552	0	1	1	NA
RRAGD	-0.044125865668409855	10.048275687103594	0	0.9999999999999988	1	4923
GLIPR2	0.41636086014406515	8.454031289640591	0	0.9999984908861699	1	2702
RRAGC	0.24973676941917533	8.802989852008457	0	1	1	2681
GLIPR1	0.9062612184325002	7.611911416490487	0	0.7105955390460676	1	5812
TLR3	0.7550861186452119	6.311253065539112	0	0.9233890914467086	1	6015
SSSCA1	-0.3456788655017885	8.505441649048626	0	0.9999999999999948	1	NA
POU4F1	-0.18903717444797974	3.400741649048626	0	0.999598222696305	1	4539
GGT1	0.20908307803132556	6.421139534883721	0	0.9999754839539134	1	3804
GGT6	-2.667601286001384	1.3668116279069766	-7.410512907671094	2.9122820234794614e-13	5.199056516698552e-11	2644
GGT7	0.10095746549590616	9.204606553911205	0	1	1	2652
MCOLN3	-1.0348970754348432	7.935964482029599	-0.11275046686125714	0.45513807231040376	1	3320
FBF1	-0.0627594284567105	7.540210359408034	0	1	1	4874
RASA4	0.2593089452273737	7.483889006342495	0	0.9999999996168514	1	5604
HM13	-0.13595607025955295	12.237580761099366	0	1	1	3932
RASA2	0.8157963744578306	6.583354334038055	0	0.8858150089940943	1	5702
ACTN1	-0.20832280658011393	12.57694418604651	0	0.9999999999985032	1	5441
PTCH1	-0.053651189984245014	8.092340803382664	0	0.9999999999978656	1	10631
NGFRAP1	-0.08748141667383688	10.940957505285413	0	0.999999999999998	1	NA
HAUS8	-0.15326140076747577	7.37097843551797	0	1	1	3176
ACTN4	-0.022145711342972385	13.755594080338266	0	1	1	4990
CLP1	-0.1455831719914165	8.266470824524314	0	1	1	3448
EZR	-0.27702188411311274	11.664446300211416	0	0.9999999964278429	1	3207
PTPRG	0.5998115124409683	9.50063911205074	0	0.9953057452095778	1	9357
PLAC9	-0.43038882679305157	4.390303382663848	0	0.997764701778965	1	776
GEFT	-0.02280507210432653	8.451632558139535	0	1	1	NA
PTPRD	0.3418617432945043	3.7788951374207187	0	0.9968883021653183	1	10550
PTPRC	1.7129289995564574	8.674010570824525	2.9596165077710728	0.0016172748754020325	0.10416518648471756	7205
PTPRB	0.6462851957057206	7.784526215644821	0	0.9961692788167711	1	12301
PTPRA	0.018972432460788145	11.4051088794926	0	1	1	3886
HAUS7	-0.16162316151210526	8.485172515856236	0	1	1	1927
PTPRO	1.2421842402119392	5.211651797040169	1.3664476249207416	0.08622331490254767	1	7814
PTPRN	0.24732759550913794	3.2736389006342494	0	0.9965367146167243	1	5099
PTPRM	-0.28700455509424017	11.165344820295983	0	0.9999999999943681	1	6095
DTWD2	0.04100166487159274	6.866835940803383	0	1	1	5776
DTWD1	0.0018666549821581943	7.822981818181818	0	1	1	13776
LASS1	-0.4096364768805748	8.48322621564482	0	0.9989035454717935	1	NA
LASS2	-0.022955652475946428	12.22168646934461	0	1	1	NA
IFT27	-0.33520356180050276	8.748112050739957	0	0.9999999877536061	1	6475
IFT20	0.07196068193304332	8.176698308668076	0	1	1	1485
CPM	-0.0017085539827131069	8.920475052854123	0	0.9999999999653763	1	6636
LASS6	0.9164411874370015	8.70509154334038	0	0.7005892160866829	1	NA
LOC25845	-0.6439655827122653	8.182162579281185	0	0.9925727582888418	1	NA
CPD	0.355039546096433	10.614597040169134	0	0.9999999999999748	1	9372
CPE	0.7637491572371257	7.893744820295983	0	0.9055810929170759	1	2582
TCN1	-1.1383039331919118	5.659550951374207	-0.38618662803359904	0.3497659097922442	1	1486
LOC84740	0.5134199534011696	2.411550317124736	0	0.9993378530426738	1	NA
CPZ	-0.20379422185772572	5.321368076109937	0	0.999748679338653	1	2538
GAPVD1	0.23639706998647927	9.865050528541227	0	1	1	9287
YIPF6	0.33796082993442095	8.10053953488372	0	0.9999999999999999	1	6134
RPL7L1	0.24930603298210713	10.094419873150105	0	1	1	4523
CYP46A1	0.296063553802493	2.4705570824524314	0	0.9999997741246005	1	6609
AQPEP	0.3934730717197934	1.8501532769556026	0	0.9999819068308117	1	NA
MRPL41	-0.45510058889140487	9.424915433403806	0	0.9999993919053751	1	582
N6AMT2	-0.3557446804991965	6.5822498942917544	0	0.9999999999011696	1	NA
RTN4R	-0.4467237687707873	7.403877378435518	0	0.9953727946539023	1	1973
DMPK	-0.33904932149095335	9.200717758985201	0	0.9999999999580527	1	4017
RAD9B	-0.044967789257653934	4.26939577167019	0	1	1	4164
UBXN8	0.09427092500082147	8.141901268498943	0	1	1	1991
BANK1	1.8210154097322055	3.6683693446088794	2.94856869586293	0.001675121737827121	0.10705135961895966	3544
WASF3	0.4324208958878823	6.658755179704017	0	0.9906383593765724	1	5205
SIRPG	1.1307499921844721	5.338256236786469	0.4792979424976263	0.3159739161585845	1	1732
PRSS36	-0.4090686287207616	4.679581395348837	0	0.999999997687468	1	2811
DOC2A	0.26455434339072453	2.3586587737843554	0	0.999996242897135	1	3749
DOC2B	0.1769686659048192	1.7307661733615223	0	0.9999999048625687	1	6089
PRSS35	0.7902534129920837	3.065090063424947	0	0.7823786082503097	1	2843
TAF1B	0.38025238866476435	7.74376109936575	0	0.999999999893729	1	2333
MUTED	0.2502281376221461	8.486547568710359	0	1	1	NA
RNASEH1	0.09577318259421225	8.565013953488371	0	1	1	5327
RRP7A	-0.0570840987680828	10.22857864693446	0	1	1	5419
RPGRIP1	0.39012156274954535	2.1621420718816067	0	0.9999976504092203	1	4061
F3	-0.6213129203729151	6.049745243128964	0	0.9828534237122895	1	2298
ABLIM1	-0.160261574147301	9.113828329809726	0	0.9999979294649305	1	7560
MAMSTR	0.2509367443797737	5.448868921775898	0	0.9999999700064793	1	2982
ABLIM3	-0.02857715735937464	8.862441437632135	0	0.9999999954268958	1	4569
ABLIM2	-0.05894771130817948	4.749963424947146	0	0.9999999943301774	1	3845
SLC30A10	0.06639851298672604	1.479623467230444	0	0.9999996264438026	1	6579
GPR156	0.17352759570258303	2.17996532769556	0	0.9999998904081652	1	4783
FAM172A	0.131508313448743	8.614007610993658	0	1	1	NA
LMTK3	-0.7829712112916455	3.5932014799154333	0	0.8806022598187263	1	5144
GPR155	0.1543421444887005	8.801823044397462	0	0.9999952625237061	1	7346
STEAP4	0.033253112662889585	6.999701268498943	0	0.9999999943377718	1	9991
F7	-0.9919282899633369	1.8943346723044399	0	0.516294783395763	1	3193
LOC729082	0.31730395867854394	8.999477378435518	0	1	1	NA
F8	0.11060098272975047	7.735990274841438	0	0.9999999999999996	1	9032
TOP2A	0.43490318666540656	10.838592600422833	0	0.9999980493384582	1	5695
RMRP	-0.4048032434018976	3.692414376321353	0	0.9998452652964115	1	270
HMGN5	0.008364439446218428	6.459841014799155	0	0.9999999999864383	1	3169
HMGN4	0.13043387527082206	10.648819450317125	0	1	1	6387
HMGN3	-0.12780342793172664	9.695330021141649	0	1	1	1134
HMGN2	0.0176101799505869	12.24233488372093	0	1	1	3507
HMGN1	0.04851577045949372	11.052175052854123	0	1	1	4299
NUDT11	0.4820779008372473	4.203411839323468	0	0.9876507460559725	1	2381
GSTZ1	-0.6539630785663214	8.79149978858351	0	0.9995227560405793	1	5356
MX2	-0.10572294011790415	9.121088794926004	0	0.9999820429514521	1	4064
RAB6A	0.15897443750598217	11.300685835095138	0	1	1	3389
RAB6B	0.11163323458870329	9.03852621564482	0	0.9999997523356075	1	5596
MX1	-0.1869577188750527	10.260963636363636	0	0.999969667005778	1	5778
RC3H1	0.05568979498694554	8.920948625792812	0	1	1	11451
CHL1	0.9546695563695528	9.926523044397463	0	0.5563940670381133	1	7856
CRIPT	0.08566769672247052	8.30212579281184	0	1	1	6830
IFIT5	0.34056507617195153	8.660488794926005	0	0.9999999976365529	1	4046
TAF1L	0.4355851007539686	4.5601978858350956	0	0.9999999999482272	1	6216
IFIT3	0.1716443135841514	9.728367441860465	0	0.9999999694747586	1	4013
FAM66D	-0.38272032776401665	2.217593868921776	0	0.9998628225706764	1	4150
IFIT1	0.32578556085029053	8.151031501057082	0	0.9997852184605281	1	4613
LOC285548	0.19822500811012728	1.5486511627906976	0	0.9999996037214782	1	NA
LOC541473	-0.3685605134471451	1.8642503171247358	0	0.9999997765066714	1	NA
DULLARD	-0.10426564433550245	11.156361733615222	0	1	1	NA
P2RY10	1.462855756022683	3.912786046511628	1.941171992236812	0.02641501707515417	1	3517
KIAA0368	0.036832113934144844	11.030365961945032	0	1	1	NA
EFTUD2	-0.12302826041621163	11.716201479915433	0	1	1	4326
EFTUD1	0.17113323252348042	9.247699788583509	0	1	1	NA
ISG15	-0.04079965352247005	9.302777167019027	0	0.9999996211577629	1	3315
TOX3	0.0884976236826464	1.8170340380549683	0	0.999919856177089	1	4959
TRIM13	-0.03557555187049467	9.236883932346723	0	1	1	7255
MAP1LC3A	-0.42492617290425083	8.268815010570824	0	0.9998906658226243	1	1277
MAP1LC3C	0.6021074051304112	2.6101503171247358	0	0.9808360267006854	1	1713
PIM2	0.5906006360170967	9.144906342494714	0	0.9978584081273444	1	2075
FBXW8	-0.13976329785139938	9.10689598308668	0	1	1	5839
THRB	0.12344966946645622	4.907656025369979	0	0.9999138010088691	1	7576
GGTLC2	0.1066412455546093	4.0301122621564485	0	0.9999998447062207	1	952
GPS1	-0.2041772749558993	11.50067357293869	0	1	1	4076
SLCO1A2	0.6178538347938688	2.3040615221987317	0	0.9344330061231407	1	7682
BRCC3	0.338880513646435	8.31341310782241	0	0.9999999999999925	1	2846
TWISTNB	0.21624610723895232	9.19944778012685	0	1	1	NA
ZNF346	-0.05432224702890822	8.012157716701903	0	1	1	4314
GDI2	0.1698706795043111	12.046454756871036	0	1	1	2499
SMAP2	0.29447164015977745	10.347483720930233	0	1	1	2905
GDI1	-0.11962382732625763	12.038628118393234	0	1	1	4069
ARL5A	0.2393637716566095	9.294263424947145	0	1	1	7248
CBY1	-0.167205735536457	8.817547145877379	0	1	1	1560
ARL5B	0.6816140933200202	6.997654756871036	0	0.9938169815932623	1	7170
SFRS4	0.09778464021965962	11.015540591966174	0	1	1	NA
ERLIN1	0.11078509894800319	9.708279069767443	0	1	1	3487
ERLIN2	0.3690967038403454	10.207420295983086	0	0.9999999999999925	1	5387
TM9SF1	-0.14158347617508232	10.61293424947146	0	1	1	3029
SPG20	0.2953633928583629	10.440435940803383	0	0.9999999999999987	1	NA
GABRQ	0.08620714560305101	1.4648179704016913	0	0.9999998372943646	1	6468
GABRP	-0.622819516154118	3.9573319238900635	0	0.9186543972765912	1	3576
APITD1	-3.483143109280166e-4	7.558050105708245	0	1	1	NA
KRT17	-6.4945918871808255	5.145270824524313	-14.670084522907844	9.689247574677765e-41	7.95681010832538e-37	1834
KRT16	-6.91953879628048	3.843805708245243	-13.627828672071283	3.232599696049863e-36	1.061844348158459e-32	1658
KRT15	-3.202154723499922	3.0740137420718816	-6.946168800563262	6.2240608880342385e-12	9.127140716524494e-10	3758
KIAA1107	0.9431515134452496	4.369363847780127	0	0.6290837495525721	1	NA
KRT13	-0.5577953785104109	2.7969906976744188	0	0.8786626344082299	1	1835
KRT12	0.016355056187442173	1.8147509513742073	0	0.9999982007536244	1	1880
KRT10	-2.4151546742706067	9.424354756871036	-7.375318500256656	3.6925769310859026e-13	6.45179611873988e-11	2163
GABRE	-0.8956719662198205	3.195175475687104	0	0.715855588309703	1	6176
GABRD	0.48495118552053684	4.344934249471459	0	0.9989612972237369	1	2393
CRIP1	-0.19094651259462064	8.129500845665962	0	0.9999961966750613	1	2241
CRIP2	-0.2156073051599536	11.060850739957717	0	0.9999999997887442	1	1976
SEC22C	-0.17841262131528574	9.30566997885835	0	1	1	6340
PCYT1B	0.22105011961019802	4.340847357293869	0	0.99949603734160275	1	5558
GIGYF1	-0.26214592977170253	10.709152008456659	0	1	1	7719
GIGYF2	0.148005874219955	10.826249471458773	0	1	1	7962
WISP3	-0.8188783150074691	1.5741080338266384	0	0.7728642008381064	1	NA
NBPF6	0.03797514537900237	1.3984327695560255	0	0.9999990735683966	1	3424
TLE1	-0.19674800164364115	9.671911627906976	0	0.9999999998971083	1	5636
NBPF3	0.1482136977042475	6.666575687103594	0	0.9999999974711475	1	4401
NAPEPLD	0.07584345043531353	8.888500634249471	0	1	1	5283
NBPF1	0.2769718917601277	8.795332558139535	0	0.9999999999999998	1	7786
TLE4	0.696953474088805	7.63337378435518	0	0.9433795654762278	1	4886
SPTA1	0.4766642737846724	3.281892177589852	0	0.9801703076491779	1	8018
HGSNAT	-0.31664641436511415	10.799346300211417	0	1	1	5378
MTFR1	0.1918448710256116	8.63642536997886	0	1	1	3334
PLP1	-0.28452580094574076	12.465960465116279	0	0.9994763721317644	1	5888
PLP2	-0.5661084029013016	11.257277801268499	0	0.9996225958305357	1	1103
THSD1P1	-0.02545965184395584	6.915974841437632	0	1	1	368
CDC6	0.11415204738896231	9.06266490486258	0	0.9999999999999999	1	4592
CDC7	-0.12375810636346149	8.066928118393236	0	0.9999999999999989	1	5022
CLEC5A	-0.1384963513256446	4.737920084566596	0	0.9999851551518553	1	3502
TM9SF3	0.2238005941068319	11.450250951374207	0	1	1	6250
FCAMR	0.9973689570729345	1.5110636363636363	0	0.5042834403138781	1	2752
CRYZL1	-0.007822641577858095	8.031565750528541	0	1	1	2558
LOC100270804	-0.0792764109904665	4.220840169133193	0	0.9999999986640599	1	NA
SERF2	-0.21736167396891865	13.1363955602537	0	1	1	4630
PCDHB13	-0.10907645575900565	5.432471458773785	0	0.999999859043588	1	5061
PCDHB11	0.43075812967361543	4.645447991543341	0	0.9952341859547932	1	4153
PCDHB17	0.2586871827652787	2.235509936575053	0	0.9997513161770184	1	NA
PCDHB16	-0.016447095266982178	6.375549894291755	0	0.9999951756094375	1	3840
PCDHB15	-0.0100704189903677	5.3677562367864695	0	0.9999999627015429	1	3971
HS2ST1	0.27626052310743265	10.122915433403806	0	0.9999999999999981	1	6759
TRIM36	0.04137001194508642	5.420445877378436	0	0.9999999980021614	1	4156
PCDHB18	0.31795215768904794	3.2734350951374207	0	0.9999370144201013	1	NA
C10orf10	0.4755891581703702	9.317435517970402	0	0.9993458208673508	1	NA
C10orf11	-0.20474135724503592	6.789653276955603	0	0.9999999536893246	1	NA
C10orf12	0.8014074392384056	6.097437209302326	0	0.9875243782969909	1	NA
N4BP2	1.077384409791149	6.543170190274841	0.4465980660136873	0.32768467273807184	1	10053
SPATS2L	0.08169727517942714	10.833419450317125	0	1	1	6212
SRPX2	0.1928802564151231	6.2203524312896405	0	0.999814718908314	1	6646
C10orf18	0.3487950764861992	10.020594714587737	0	0.999999999999811	1	NA
NAT1	0.014756520605590209	5.982304016913319	0	1	1	2390
NAT6	-0.4157778154843203	7.587671247357294	0	0.9999999999999543	1	NA
USP6NL	0.1378361933488253	9.466840380549684	0	1	1	4917
SMOC1	0.23363767717436706	3.3497659619450317	0	0.9985707020228558	1	3727
GLO1	0.10014770788582458	11.442366596194503	0	1	1	2016
TMIE	-0.1458078842552021	2.5963260042283296	0	0.9999998247028276	1	1765
FAM41C	-0.34857677323546205	3.7186684989429177	0	0.9999999999999938	1	1887
TNFAIP8	0.6254007024848527	7.3765589852008455	0	0.9948249675636489	1	6976
FAIM2	0.4753465345975612	3.712786046511628	0	0.9960892332307173	1	4758
FAIM3	0.17940186797147628	8.286757082452432	0	0.99978467460983	1	NA
EEF1DP3	-0.049042760134842614	1.6388909090909092	0	1	1	782
ZNRD1	-0.15569083793044458	8.85786532769556	0	1	1	NA
NR4A1	-0.03341404542889354	11.060584778012686	0	0.9999999999975301	1	4837
ZNF385D	0.3835285132244862	2.2034680761099366	0	0.9998612502906182	1	10478
SDC1	-1.452202874930945	9.469629175475687	-2.311592343783956	0.010614143723858617	0.5641640664098831	3291
CCBL1	0.12842310218105382	6.5808911205074	0	1	1	NA
PTPRS	-0.37841262360991046	11.037632346723045	0	0.9999988606361431	1	7365
